0 	229430 	0 	0.0003 	0 	0 	
0.00099995 	229807 	229621 	0.000995651 	0.000672111 	0.000734567 	
0.00199995 	229811 	229624 	0.000324265 	0.000215186 	0.000242575 	
0.00299995 	229802 	229628 	0.0014237 	0.00140427 	-0.000234425 	
0.00399995 	229810 	229631 	0.00117311 	0.00106896 	-0.000483224 	
0.00499995 	229812 	229635 	0.00124782 	0.00120892 	0.000309149 	
0.00599995 	229817 	229638 	0.0010936 	0.00101534 	-0.000406263 	
0.00699995 	229811 	229642 	0.0012711 	0.0012696 	-6.16533e-05 	
0.00799995 	229823 	229645 	0.000630857 	0.000569839 	-0.000270673 	
0.00899995 	229822 	229649 	0.000897731 	0.000836909 	-0.000324815 	
0.00999995 	229826 	229652 	0.000673422 	0.000633113 	0.000229489 	
0.0109999 	229832 	229656 	0.000587186 	0.000576979 	-0.000109003 	
0.0119999 	229834 	229659 	0.00083391 	0.000797403 	0.000244036 	
0.0129999 	229829 	229663 	0.000682679 	0.000675545 	-9.84347e-05 	
0.0139999 	229836 	229666 	0.000673702 	0.000671562 	5.36623e-05 	
0.0149999 	229829 	229670 	0.00107076 	0.00106731 	-8.58251e-05 	
0.0159999 	229841 	229674 	0.00102524 	0.00102504 	2.01146e-05 	
