0 	185502 	0 	0.016904 	0.000145002 	0.000172002 	3.01162e-05 	0 	0 	0 	0 	0 	
0.0100004 	185502 	0 	0.016904 	0.000145002 	0.00017044 	3.01162e-05 	0 	0 	0 	1.4228e+08 	1.79298e-06 	
0.0100009 	185502 	0 	0.016904 	0.000145002 	0.000168893 	3.01162e-05 	0 	0 	0 	1.42318e+08 	1.79347e-06 	
0.0100014 	185502 	0 	0.016904 	0.000145002 	0.000167359 	3.01162e-05 	0 	0 	0 	1.42357e+08 	1.79395e-06 	
0.0100019 	185502 	0 	0.016904 	0.000145002 	0.00016584 	3.01162e-05 	0 	0 	0 	1.42395e+08 	1.79444e-06 	
0.0100024 	185502 	0 	0.016904 	0.000145002 	0.000164334 	3.01162e-05 	0 	0 	0 	1.42434e+08 	1.79492e-06 	
0.0100029 	185502 	0 	0.016904 	0.000145002 	0.000162842 	3.01162e-05 	0 	0 	0 	1.42472e+08 	1.79541e-06 	
0.0100034 	185502 	0 	0.016904 	0.000145002 	0.000161363 	3.01162e-05 	0 	0 	0 	1.42511e+08 	1.79589e-06 	
0.0100039 	185502 	0 	0.016904 	0.000145002 	0.000159898 	3.01162e-05 	0 	0 	0 	1.42549e+08 	1.79638e-06 	
0.0100044 	185502 	0 	0.016904 	0.000145002 	0.000158447 	3.01162e-05 	0 	0 	0 	1.42588e+08 	1.79687e-06 	
0.0100049 	185502 	0 	0.016904 	0.000145002 	0.000157008 	3.01162e-05 	0 	0 	0 	1.42626e+08 	1.79735e-06 	
0.0100054 	185502 	0 	0.016904 	0.000145002 	0.000155582 	3.01162e-05 	0 	0 	0 	1.42664e+08 	1.79784e-06 	
0.0100059 	185502 	0 	0.016904 	0.000145002 	0.00015417 	3.01162e-05 	0 	0 	0 	1.42703e+08 	1.79832e-06 	
0.0100064 	185502 	0 	0.016904 	0.000145002 	0.00015277 	3.01162e-05 	0 	0 	0 	1.42741e+08 	1.79881e-06 	
0.0100069 	185502 	0 	0.016904 	0.000145002 	0.000151383 	3.01162e-05 	0 	0 	0 	1.4278e+08 	1.7993e-06 	
0.0100074 	185502 	0 	0.016904 	0.000145002 	0.000150008 	3.01162e-05 	0 	0 	0 	1.42818e+08 	1.79978e-06 	
0.0100079 	185502 	0 	0.016904 	0.000145002 	0.000148646 	3.01162e-05 	0 	0 	0 	1.42857e+08 	1.80027e-06 	
0.0100084 	185502 	0 	0.0169039 	0.000145002 	0.000147297 	3.01162e-05 	0 	0 	0 	1.42895e+08 	1.80076e-06 	
0.0100089 	185502 	0 	0.0169039 	0.000145002 	0.000145959 	3.01162e-05 	0 	0 	0 	1.42934e+08 	1.80124e-06 	
0.0100094 	185502 	0 	0.0169039 	0.000145002 	0.000144634 	3.01162e-05 	0 	0 	0 	1.42972e+08 	1.80173e-06 	
0.0100099 	185502 	0 	0.0169039 	0.000145002 	0.000143321 	3.01162e-05 	0 	0 	0 	1.43011e+08 	1.80222e-06 	
0.0100104 	185502 	0 	0.0169039 	0.000145002 	0.00014202 	3.01162e-05 	0 	0 	0 	1.43049e+08 	1.8027e-06 	
0.0100109 	185502 	0 	0.0169039 	0.000145002 	0.00014073 	3.01162e-05 	0 	0 	0 	1.43088e+08 	1.80319e-06 	
0.0100114 	185502 	0 	0.0169039 	0.000145002 	0.000139452 	3.01162e-05 	0 	0 	0 	1.43127e+08 	1.80368e-06 	
0.0100119 	185502 	0 	0.0169039 	0.000145002 	0.000138186 	3.01162e-05 	0 	0 	0 	1.43165e+08 	1.80416e-06 	
0.0100124 	185502 	0 	0.0169039 	0.000145002 	0.000136931 	3.01162e-05 	0 	0 	0 	1.43204e+08 	1.80465e-06 	
0.0100129 	185502 	0 	0.0169039 	0.000145002 	0.000135688 	3.01162e-05 	0 	0 	0 	1.43242e+08 	1.80514e-06 	
0.0100134 	185502 	0 	0.0169039 	0.000145002 	0.000134456 	3.01162e-05 	0 	0 	0 	1.43281e+08 	1.80562e-06 	
