2.99736 	100 	7.73702e+16 	5.76681e+16 	1.85428e+15 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
5.99471 	100 	5.41591e+17 	4.03677e+17 	1.298e+16 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
8.99207 	100 	1.47003e+18 	1.09569e+18 	3.52313e+16 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
11.9894 	100 	2.8627e+18 	2.13372e+18 	6.86083e+16 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
14.9868 	100 	4.71958e+18 	3.51775e+18 	1.13111e+17 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
17.9841 	100 	7.04068e+18 	5.24779e+18 	1.68739e+17 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
20.9815 	100 	9.82601e+18 	7.32385e+18 	2.35493e+17 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
23.9789 	100 	1.30756e+19 	9.7459e+18 	3.13373e+17 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
26.9762 	100 	1.67893e+19 	1.2514e+19 	4.02379e+17 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
29.9736 	100 	2.09673e+19 	1.5628e+19 	5.0251e+17 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
32.9709 	100 	2.56095e+19 	1.90881e+19 	6.13766e+17 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
35.9683 	100 	3.0716e+19 	2.28942e+19 	7.36149e+17 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
38.9656 	100 	3.62866e+19 	2.70463e+19 	8.69657e+17 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
41.963 	100 	4.23215e+19 	3.15444e+19 	1.01429e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
44.9604 	100 	4.88206e+19 	3.63886e+19 	1.17005e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
47.9577 	100 	5.57839e+19 	4.15787e+19 	1.33694e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
50.9551 	100 	6.32114e+19 	4.71148e+19 	1.51495e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
53.9524 	100 	7.11032e+19 	5.2997e+19 	1.70408e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
56.9498 	100 	7.94592e+19 	5.92251e+19 	1.90434e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
59.9471 	100 	8.82794e+19 	6.57993e+19 	2.11573e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
62.9445 	100 	9.75638e+19 	7.27194e+19 	2.33825e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
65.9419 	100 	1.07312e+20 	7.99856e+19 	2.57188e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
68.9392 	100 	1.17525e+20 	8.75978e+19 	2.81665e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
71.9366 	100 	1.28202e+20 	9.5556e+19 	3.07254e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
74.9339 	100 	1.39344e+20 	1.0386e+20 	3.33956e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
77.9313 	100 	1.50949e+20 	1.1251e+20 	3.6177e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
80.9286 	100 	1.63019e+20 	1.21507e+20 	3.90697e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
83.926 	100 	1.75553e+20 	1.30849e+20 	4.20736e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
86.9234 	100 	1.88551e+20 	1.40537e+20 	4.51888e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
89.9207 	100 	2.02013e+20 	1.50571e+20 	4.84152e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
92.9181 	100 	2.1594e+20 	1.60952e+20 	5.17529e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
95.9154 	100 	2.30331e+20 	1.71678e+20 	5.52019e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
98.9128 	100 	2.45186e+20 	1.8275e+20 	5.87621e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
101.91 	100 	2.60505e+20 	1.94168e+20 	6.24336e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
104.908 	100 	2.76289e+20 	2.05933e+20 	6.62163e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
107.905 	100 	2.92537e+20 	2.18043e+20 	7.01103e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
110.902 	100 	3.09249e+20 	2.30499e+20 	7.41155e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
113.9 	100 	3.26425e+20 	2.43302e+20 	7.8232e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
116.897 	100 	3.44065e+20 	2.5645e+20 	8.24598e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
119.894 	100 	3.6217e+20 	2.69944e+20 	8.67988e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
122.892 	100 	3.80739e+20 	2.83785e+20 	9.12491e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
125.889 	100 	3.99772e+20 	2.97971e+20 	9.58106e+18 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
128.886 	100 	4.19269e+20 	3.12503e+20 	1.00483e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
131.884 	100 	4.3923e+20 	3.27382e+20 	1.05267e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
134.881 	100 	4.59656e+20 	3.42606e+20 	1.10163e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
137.878 	100 	4.80546e+20 	3.58176e+20 	1.15169e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
140.876 	100 	5.019e+20 	3.74093e+20 	1.20287e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
143.873 	100 	5.23719e+20 	3.90355e+20 	1.25516e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
146.871 	100 	5.46001e+20 	4.06964e+20 	1.30856e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
149.868 	100 	5.68748e+20 	4.23918e+20 	1.36308e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
152.865 	100 	5.91959e+20 	4.41218e+20 	1.41871e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
155.863 	100 	6.15634e+20 	4.58865e+20 	1.47545e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
158.86 	100 	6.39774e+20 	4.76857e+20 	1.5333e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
161.857 	100 	6.64378e+20 	4.95196e+20 	1.59227e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
164.855 	100 	6.89446e+20 	5.1388e+20 	1.65235e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
167.852 	100 	7.14978e+20 	5.32911e+20 	1.71354e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
170.849 	100 	7.40974e+20 	5.52287e+20 	1.77584e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
173.847 	100 	7.67435e+20 	5.7201e+20 	1.83926e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
176.844 	100 	7.94359e+20 	5.92078e+20 	1.90379e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
179.841 	100 	8.21748e+20 	6.12493e+20 	1.96943e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
182.839 	100 	8.49602e+20 	6.33253e+20 	2.03618e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
185.836 	100 	8.77919e+20 	6.5436e+20 	2.10405e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
188.834 	100 	9.06701e+20 	6.75812e+20 	2.17303e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
191.831 	100 	9.35947e+20 	6.97611e+20 	2.24312e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
194.828 	100 	9.65657e+20 	7.19755e+20 	2.31433e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
197.826 	100 	9.95831e+20 	7.42246e+20 	2.38664e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
200.823 	100 	1.02647e+21 	7.65082e+20 	2.46007e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
203.82 	100 	1.05757e+21 	7.88265e+20 	2.53461e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
206.818 	100 	1.08914e+21 	8.11794e+20 	2.61027e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
209.815 	100 	1.12117e+21 	8.35668e+20 	2.68704e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
212.812 	100 	1.15367e+21 	8.59889e+20 	2.76492e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
215.81 	100 	1.18663e+21 	8.84455e+20 	2.84391e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
218.807 	100 	1.22005e+21 	9.09368e+20 	2.92401e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
221.804 	100 	1.25394e+21 	9.34627e+20 	3.00523e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
224.802 	100 	1.28829e+21 	9.60231e+20 	3.08756e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
227.799 	100 	1.32311e+21 	9.86182e+20 	3.171e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
230.797 	100 	1.35839e+21 	1.01248e+21 	3.25556e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
233.794 	100 	1.39413e+21 	1.03912e+21 	3.34123e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
236.791 	100 	1.43034e+21 	1.06611e+21 	3.42801e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
239.789 	100 	1.46702e+21 	1.09344e+21 	3.5159e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
242.786 	100 	1.50415e+21 	1.12113e+21 	3.6049e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
245.783 	100 	1.54176e+21 	1.14915e+21 	3.69502e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
248.781 	100 	1.57982e+21 	1.17752e+21 	3.78625e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
251.778 	100 	1.61835e+21 	1.20624e+21 	3.8786e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
254.775 	100 	1.65735e+21 	1.23531e+21 	3.97205e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
257.773 	100 	1.69681e+21 	1.26472e+21 	4.06662e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
260.77 	100 	1.73673e+21 	1.29448e+21 	4.1623e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
263.767 	100 	1.77712e+21 	1.32458e+21 	4.25909e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
266.765 	100 	1.81797e+21 	1.35503e+21 	4.357e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
269.762 	100 	1.85928e+21 	1.38582e+21 	4.45602e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
272.76 	100 	1.90106e+21 	1.41696e+21 	4.55615e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
275.757 	100 	1.94331e+21 	1.44845e+21 	4.65739e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
278.754 	100 	1.98601e+21 	1.48028e+21 	4.75975e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
281.752 	100 	2.02919e+21 	1.51246e+21 	4.86322e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
284.749 	100 	2.07282e+21 	1.54499e+21 	4.9678e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
287.746 	100 	2.11693e+21 	1.57786e+21 	5.07349e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
290.744 	100 	2.16149e+21 	1.61107e+21 	5.1803e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
293.741 	100 	2.20652e+21 	1.64464e+21 	5.28822e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
296.738 	100 	2.25201e+21 	1.67854e+21 	5.39725e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
299.736 	100 	2.29797e+21 	1.7128e+21 	5.50739e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
302.733 	100 	2.34439e+21 	1.7474e+21 	5.61865e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
305.73 	100 	2.39128e+21 	1.78235e+21 	5.73102e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
308.728 	100 	2.43863e+21 	1.81764e+21 	5.8445e+19 	0 	0 	1 	0 	0 	1 	0.2 	0 	0 	
