0 	0.001 	0 	0.402497 	5.38109e-05 	374.309 	
0.0100049 	0.00558398 	342531 	0.402497 	5.38109e-05 	374.309 	
0.0100099 	0.00558398 	342531 	0.402497 	5.38109e-05 	374.309 	
0.0100149 	0.00558398 	342531 	0.402497 	5.38109e-05 	374.309 	
0.0100199 	0.00558398 	342531 	0.402497 	5.38109e-05 	374.309 	
0.0100249 	0.00558398 	342531 	0.402497 	5.38109e-05 	374.309 	
0.0100299 	0.00558398 	342531 	0.402497 	5.38109e-05 	374.309 	
0.0100349 	0.00558398 	342531 	0.402497 	5.38108e-05 	374.309 	
0.0100399 	0.00558398 	342531 	0.402497 	5.38108e-05 	374.309 	
0.0100449 	0.00558398 	342531 	0.402497 	5.38108e-05 	374.309 	
0.0100499 	0.00558398 	342531 	0.402497 	5.38108e-05 	374.309 	
0.0100549 	0.00558398 	342531 	0.402497 	5.38108e-05 	374.309 	
0.0100599 	0.00558398 	342531 	0.402497 	5.38108e-05 	374.309 	
0.0100649 	0.00558398 	342531 	0.402497 	5.38108e-05 	374.309 	
0.0100699 	0.00558398 	342531 	0.402497 	5.38108e-05 	374.309 	
0.0100749 	0.00558398 	342531 	0.402497 	5.38108e-05 	374.309 	
0.0100799 	0.00558398 	342531 	0.402497 	5.38108e-05 	374.309 	
0.0100849 	0.00558398 	342531 	0.402497 	5.38108e-05 	374.309 	
0.0100899 	0.00558398 	342531 	0.402497 	5.38107e-05 	374.309 	
0.0100949 	0.00558398 	342531 	0.402497 	5.38107e-05 	374.309 	
0.0100999 	0.00558398 	342531 	0.402497 	5.38107e-05 	374.309 	
0.0101049 	0.00558398 	342531 	0.402497 	5.38107e-05 	374.309 	
0.0101099 	0.00558398 	342531 	0.402497 	5.38107e-05 	374.309 	
0.0101149 	0.00558398 	342531 	0.402497 	5.38107e-05 	374.309 	
0.0101199 	0.00558398 	342531 	0.402497 	5.38107e-05 	374.309 	
0.0101249 	0.00558398 	342531 	0.402497 	5.38107e-05 	374.309 	
0.0101299 	0.00558398 	342531 	0.402497 	5.38107e-05 	374.309 	
0.0101349 	0.00558398 	342531 	0.402497 	5.38107e-05 	374.309 	
0.0101399 	0.00558398 	342531 	0.402497 	5.38106e-05 	374.309 	
0.0101449 	0.00558398 	342531 	0.402497 	5.38106e-05 	374.309 	
0.0101499 	0.00558398 	342531 	0.402497 	5.38106e-05 	374.309 	
0.0101549 	0.00558398 	342531 	0.402497 	5.38106e-05 	374.309 	
0.0101599 	0.00558398 	342531 	0.402497 	5.38106e-05 	374.309 	
0.0101649 	0.00558398 	342531 	0.402497 	5.38106e-05 	374.309 	
