0.158 	270146 	0 	0.0141099 	0 	0 	0 	8.37802e+09 	4.46981e-05 	
0.159 	270147 	0 	0.0138913 	0 	0 	0 	8.45091e+09 	4.65191e-05 	
0.16 	270148 	0 	0.0136677 	0 	0 	0 	8.48153e+09 	4.82289e-05 	
0.161 	270150 	0 	0.0134401 	0 	0 	0 	8.47821e+09 	4.98583e-05 	
0.162 	270151 	0 	0.013209 	0 	0 	0 	8.44687e+09 	5.14288e-05 	
0.163 	270152 	0 	0.0129751 	0 	0 	0 	8.39142e+09 	5.29521e-05 	
0.164 	270153 	0 	0.0127387 	0 	0 	0 	8.31506e+09 	5.44374e-05 	
0.165 	270154 	0 	0.0125003 	0 	0 	0 	8.22009e+09 	5.58895e-05 	
0.166 	270155 	0 	0.0122604 	0 	0 	0 	8.10863e+09 	5.73126e-05 	
0.167 	270157 	0 	0.0120192 	0 	0 	0 	7.98247e+09 	5.87097e-05 	
0.168 	270158 	0 	0.0117772 	0 	0 	0 	7.84317e+09 	6.00821e-05 	
0.169 	270159 	0 	0.0115347 	0 	0 	0 	7.69241e+09 	6.14331e-05 	
0.17 	270160 	0 	0.011292 	0 	0 	0 	7.53135e+09 	6.27621e-05 	
0.171 	270162 	0 	0.0110495 	0 	0 	0 	7.36166e+09 	6.40735e-05 	
0.172 	270163 	0 	0.0108073 	0 	0 	0 	7.18423e+09 	6.53654e-05 	
0.173 	270165 	0 	0.0105658 	0 	0 	0 	7.00057e+09 	6.66422e-05 	
0.174 	270166 	0 	0.0103252 	0 	0 	0 	6.81146e+09 	6.79016e-05 	
0.175 	270168 	0 	0.0100858 	0 	0 	0 	6.61827e+09 	6.91484e-05 	
0.176 	270169 	0 	0.0098477 	0 	0 	0 	6.42158e+09 	7.03794e-05 	
0.177 	270171 	0 	0.00961123 	0 	0 	0 	6.22266e+09 	7.15997e-05 	
0.178 	270172 	0 	0.00937655 	0 	0 	0 	6.022e+09 	7.28059e-05 	
0.179 	270174 	0 	0.00914384 	0 	0 	0 	5.82056e+09 	7.40013e-05 	
0.18 	270176 	0 	0.00891328 	0 	0 	0 	5.61895e+09 	7.5185e-05 	
0.181 	270177 	0 	0.00868504 	0 	0 	0 	5.41773e+09 	7.63566e-05 	
0.182 	270179 	0 	0.00845927 	0 	0 	0 	5.21774e+09 	7.75194e-05 	
0.183 	270181 	0 	0.00823612 	0 	0 	0 	5.01917e+09 	7.86688e-05 	
0.184 	270183 	0 	0.00801571 	0 	0 	0 	4.82288e+09 	7.98106e-05 	
0.185 	270185 	0 	0.00779818 	0 	0 	0 	4.62901e+09 	8.09399e-05 	
0.186 	270187 	0 	0.00758364 	0 	0 	0 	4.43814e+09 	8.20597e-05 	
0.187 	270188 	0 	0.0073722 	0 	0 	0 	4.25057e+09 	8.3169e-05 	
0.188 	270190 	0 	0.00716395 	0 	0 	0 	4.0666e+09 	8.42672e-05 	
0.189 	270193 	0 	0.00695899 	0 	0 	0 	3.88661e+09 	8.53562e-05 	
0.19 	270195 	0 	0.00675739 	0 	0 	0 	3.7107e+09 	8.64331e-05 	
0.191 	270197 	0 	0.00655923 	0 	0 	0 	3.53926e+09 	8.7501e-05 	
0.192 	270199 	0 	0.00636458 	0 	0 	0 	3.37231e+09 	8.85565e-05 	
0.193 	270201 	0 	0.00617349 	0 	0 	0 	3.21011e+09 	8.96019e-05 	
0.194 	270203 	0 	0.00598602 	0 	0 	0 	3.05274e+09 	9.06357e-05 	
0.195 	270205 	0 	0.00580221 	0 	0 	0 	2.90027e+09 	9.16566e-05 	
0.196 	270208 	0 	0.0056221 	0 	0 	0 	2.75288e+09 	9.26679e-05 	
0.197 	270210 	0 	0.00544571 	0 	0 	0 	2.61041e+09 	9.36626e-05 	
0.198 	270212 	0 	0.00527308 	0 	0 	0 	2.47317e+09 	9.46499e-05 	
0.199 	270215 	0 	0.00510422 	0 	0 	0 	2.34093e+09 	9.56208e-05 	
0.2 	270217 	0 	0.00493915 	0 	0 	0 	2.21376e+09 	9.65779e-05 	
0.201 	270219 	0 	0.00477787 	0 	0 	0 	2.09169e+09 	9.75237e-05 	
0.202 	270222 	0 	0.00462038 	0 	0 	0 	1.97455e+09 	9.84519e-05 	
0.203 	270224 	0 	0.00446668 	0 	0 	0 	1.8624e+09 	9.9367e-05 	
0.204 	270227 	0 	0.00431676 	0 	0 	0 	1.75513e+09 	0.000100268 	
0.205 	270229 	0 	0.00417061 	0 	0 	0 	1.65262e+09 	0.000101152 	
0.206 	270232 	0 	0.00402821 	0 	0 	0 	1.55481e+09 	0.00010202 	
0.207 	270234 	0 	0.00388953 	0 	0 	0 	1.46164e+09 	0.000102875 	
0.208 	270237 	0 	0.00375454 	0 	0 	0 	1.37293e+09 	0.000103711 	
0.209 	270239 	0 	0.00362322 	0 	0 	0 	1.28856e+09 	0.000104528 	
0.21 	270242 	0 	0.00349554 	0 	0 	0 	1.2085e+09 	0.000105335 	
0.211 	270245 	0 	0.00337144 	0 	0 	0 	1.13254e+09 	0.000106123 	
0.212 	270247 	0 	0.00325088 	0 	0 	0 	1.06056e+09 	0.000106892 	
0.213 	270250 	0 	0.00313383 	0 	0 	0 	9.92413e+08 	0.000107644 	
0.214 	270252 	0 	0.00302024 	0 	0 	0 	9.2803e+08 	0.000108383 	
0.215 	270255 	0 	0.00291003 	0 	0 	0 	8.6721e+08 	0.000109104 	
0.216 	270258 	0 	0.00280318 	0 	0 	0 	8.09814e+08 	0.000109806 	
0.217 	270260 	0 	0.00269961 	0 	0 	0 	7.55708e+08 	0.000110491 	
0.218 	270263 	0 	0.00259928 	0 	0 	0 	7.04776e+08 	0.000111161 	
0.219 	270266 	0 	0.00250211 	0 	0 	0 	6.56869e+08 	0.000111817 	
0.22 	270269 	0 	0.00240805 	0 	0 	0 	6.11835e+08 	0.000112455 	
0.221 	270271 	0 	0.00231703 	0 	0 	0 	5.69542e+08 	0.000113075 	
0.222 	270274 	0 	0.00222899 	0 	0 	0 	5.29858e+08 	0.000113679 	
0.223 	270277 	0 	0.00214387 	0 	0 	0 	4.92664e+08 	0.000114269 	
0.224 	270279 	0 	0.00206159 	0 	0 	0 	4.57837e+08 	0.000114845 	
0.225 	270282 	0 	0.00198208 	0 	0 	0 	4.2524e+08 	0.000115406 	
0.226 	270285 	0 	0.00190529 	0 	0 	0 	3.94754e+08 	0.000115951 	
0.227 	270288 	0 	0.00183114 	0 	0 	0 	3.66265e+08 	0.000116481 	
0.228 	270291 	0 	0.00175957 	0 	0 	0 	3.39663e+08 	0.000116996 	
0.229 	270293 	0 	0.00169051 	0 	0 	0 	3.14839e+08 	0.000117497 	
0.23 	270296 	0 	0.00162388 	0 	0 	0 	2.91703e+08 	0.000117988 	
0.231 	270299 	0 	0.00155963 	0 	0 	0 	2.70143e+08 	0.000118464 	
0.232 	270302 	0 	0.00149769 	0 	0 	0 	2.50065e+08 	0.000118928 	
0.233 	270304 	0 	0.00143798 	0 	0 	0 	2.3138e+08 	0.000119378 	
0.234 	270307 	0 	0.00138045 	0 	0 	0 	2.14001e+08 	0.000119816 	
0.235 	270310 	0 	0.00132503 	0 	0 	0 	1.97847e+08 	0.000120241 	
0.236 	270313 	0 	0.00127165 	0 	0 	0 	1.82841e+08 	0.000120654 	
0.237 	270316 	0 	0.00122026 	0 	0 	0 	1.68908e+08 	0.000121055 	
0.238 	270318 	0 	0.00117079 	0 	0 	0 	1.55983e+08 	0.000121448 	
0.239 	270321 	0 	0.00112318 	0 	0 	0 	1.43995e+08 	0.00012183 	
0.24 	270324 	0 	0.00107737 	0 	0 	0 	1.32882e+08 	0.000122201 	
0.241 	270327 	0 	0.00103331 	0 	0 	0 	1.22585e+08 	0.000122562 	
0.242 	270330 	0 	0.000990924 	0 	0 	0 	1.13049e+08 	0.000122913 	
0.243 	270333 	0 	0.000950171 	0 	0 	0 	1.04221e+08 	0.000123253 	
0.244 	270335 	0 	0.000910992 	0 	0 	0 	9.60534e+07 	0.000123584 	
0.245 	270338 	0 	0.000873334 	0 	0 	0 	8.84989e+07 	0.000123905 	
0.246 	270341 	0 	0.000837145 	0 	0 	0 	8.1515e+07 	0.000124217 	
0.247 	270344 	0 	0.000802373 	0 	0 	0 	7.50609e+07 	0.000124521 	
0.248 	270347 	0 	0.000768969 	0 	0 	0 	6.90991e+07 	0.000124816 	
0.249 	270350 	0 	0.000736885 	0 	0 	0 	6.3595e+07 	0.000125104 	
0.25 	270352 	0 	0.000706073 	0 	0 	0 	5.85142e+07 	0.000125385 	
0.251 	270355 	0 	0.000676487 	0 	0 	0 	5.38258e+07 	0.000125658 	
0.252 	270358 	0 	0.000648084 	0 	0 	0 	4.9501e+07 	0.000125922 	
0.253 	270361 	0 	0.000620819 	0 	0 	0 	4.55129e+07 	0.00012618 	
0.254 	270364 	0 	0.000594652 	0 	0 	0 	4.18366e+07 	0.00012643 	
0.255 	270367 	0 	0.000569541 	0 	0 	0 	3.84487e+07 	0.000126673 	
0.256 	270369 	0 	0.000545448 	0 	0 	0 	3.53275e+07 	0.00012691 	
0.257 	270372 	0 	0.000522334 	0 	0 	0 	3.24529e+07 	0.000127139 	
0.258 	270375 	0 	0.000500163 	0 	0 	0 	2.98062e+07 	0.000127362 	
0.259 	270378 	0 	0.000478898 	0 	0 	0 	2.737e+07 	0.000127579 	
0.26 	270381 	0 	0.000458505 	0 	0 	0 	2.51281e+07 	0.00012779 	
0.261 	270384 	0 	0.00043895 	0 	0 	0 	2.30655e+07 	0.000127995 	
0.262 	270386 	0 	0.000420202 	0 	0 	0 	2.11685e+07 	0.000128194 	
0.263 	270389 	0 	0.000402229 	0 	0 	0 	1.94241e+07 	0.000128387 	
0.264 	270392 	0 	0.000385001 	0 	0 	0 	1.78204e+07 	0.000128575 	
0.265 	270395 	0 	0.000368489 	0 	0 	0 	1.63466e+07 	0.000128759 	
0.266 	270398 	0 	0.000352664 	0 	0 	0 	1.49924e+07 	0.000128937 	
0.267 	270401 	0 	0.000337499 	0 	0 	0 	1.37481e+07 	0.000129111 	
0.268 	270404 	0 	0.000322969 	0 	0 	0 	1.26053e+07 	0.00012928 	
0.269 	270406 	0 	0.000309048 	0 	0 	0 	1.15558e+07 	0.000129444 	
0.27 	270409 	0 	0.000295711 	0 	0 	0 	1.05921e+07 	0.000129604 	
0.271 	270412 	0 	0.000282935 	0 	0 	0 	9.70753e+06 	0.000129759 	
0.272 	270415 	0 	0.000270698 	0 	0 	0 	8.89561e+06 	0.00012991 	
0.273 	270418 	0 	0.000258978 	0 	0 	0 	8.15055e+06 	0.000130057 	
0.274 	270421 	0 	0.000247754 	0 	0 	0 	7.46696e+06 	0.000130199 	
0.275 	270424 	0 	0.000237006 	0 	0 	0 	6.83988e+06 	0.000130338 	
0.276 	270426 	0 	0.000226714 	0 	0 	0 	6.26471e+06 	0.000130472 	
0.277 	270429 	0 	0.00021686 	0 	0 	0 	5.73726e+06 	0.000130603 	
0.278 	270432 	0 	0.000207426 	0 	0 	0 	5.25364e+06 	0.00013073 	
0.279 	270435 	0 	0.000198395 	0 	0 	0 	4.81026e+06 	0.000130854 	
0.28 	270438 	0 	0.000189749 	0 	0 	0 	4.40385e+06 	0.000130974 	
0.281 	270441 	0 	0.000181473 	0 	0 	0 	4.03136e+06 	0.000131091 	
0.282 	270444 	0 	0.000173552 	0 	0 	0 	3.69002e+06 	0.000131205 	
0.283 	270446 	0 	0.000165971 	0 	0 	0 	3.37726e+06 	0.000131316 	
0.284 	270449 	0 	0.000158716 	0 	0 	0 	3.09073e+06 	0.000131423 	
0.285 	270452 	0 	0.000151773 	0 	0 	0 	2.82825e+06 	0.000131527 	
0.286 	270455 	0 	0.000145128 	0 	0 	0 	2.58783e+06 	0.000131629 	
0.287 	270458 	0 	0.000138771 	0 	0 	0 	2.36766e+06 	0.000131728 	
0.288 	270461 	0 	0.000132688 	0 	0 	0 	2.16604e+06 	0.000131823 	
0.289 	270464 	0 	0.000126868 	0 	0 	0 	1.98143e+06 	0.000131917 	
0.29 	270467 	0 	0.0001213 	0 	0 	0 	1.81242e+06 	0.000132007 	
0.291 	270469 	0 	0.000115973 	0 	0 	0 	1.6577e+06 	0.000132096 	
0.292 	270472 	0 	0.000110877 	0 	0 	0 	1.51608e+06 	0.000132181 	
0.293 	270475 	0 	0.000106002 	0 	0 	0 	1.38647e+06 	0.000132265 	
0.294 	270478 	0 	0.000101339 	0 	0 	0 	1.26785e+06 	0.000132346 	
0.295 	270481 	0 	9.68787e-05 	0 	0 	0 	1.1593e+06 	0.000132425 	
0.296 	270484 	0 	9.26127e-05 	0 	0 	0 	1.05997e+06 	0.000132501 	
0.297 	270487 	0 	8.85325e-05 	0 	0 	0 	969105 	0.000132576 	
0.298 	270489 	0 	8.46302e-05 	0 	0 	0 	885974 	0.000132649 	
0.299 	270492 	0 	8.08982e-05 	0 	0 	0 	809927 	0.00013272 	
0.3 	270495 	0 	7.73291e-05 	0 	0 	0 	740366 	0.000132789 	
0.301 	270498 	0 	7.3916e-05 	0 	0 	0 	676742 	0.000132857 	
0.302 	270501 	0 	7.06522e-05 	0 	0 	0 	618553 	0.000132922 	
0.303 	270504 	0 	6.75313e-05 	0 	0 	0 	565339 	0.000132986 	
0.304 	270507 	0 	6.4547e-05 	0 	0 	0 	516677 	0.000133048 	
0.305 	270510 	0 	6.16935e-05 	0 	0 	0 	472181 	0.000133109 	
0.306 	270512 	0 	5.89651e-05 	0 	0 	0 	431497 	0.000133168 	
0.307 	270515 	0 	5.63565e-05 	0 	0 	0 	394301 	0.000133225 	
0.308 	270518 	0 	5.38624e-05 	0 	0 	0 	360295 	0.000133281 	
0.309 	270521 	0 	5.14778e-05 	0 	0 	0 	329208 	0.000133335 	
0.31 	270524 	0 	4.91981e-05 	0 	0 	0 	300791 	0.000133388 	
0.311 	270527 	0 	4.70187e-05 	0 	0 	0 	274817 	0.00013344 	
0.312 	270530 	0 	4.49352e-05 	0 	0 	0 	251075 	0.00013349 	
0.313 	270533 	0 	4.29434e-05 	0 	0 	0 	229376 	0.000133539 	
0.314 	270535 	0 	4.10393e-05 	0 	0 	0 	209545 	0.000133587 	
0.315 	270538 	0 	3.92192e-05 	0 	0 	0 	191422 	0.000133634 	
0.316 	270541 	0 	3.74793e-05 	0 	0 	0 	174860 	0.000133679 	
0.317 	270544 	0 	3.58162e-05 	0 	0 	0 	159726 	0.000133724 	
0.318 	270547 	0 	3.42265e-05 	0 	0 	0 	145897 	0.000133767 	
0.319 	270550 	0 	3.27069e-05 	0 	0 	0 	133261 	0.000133809 	
0.32 	270553 	0 	3.12545e-05 	0 	0 	0 	121716 	0.00013385 	
0.321 	270556 	0 	2.98663e-05 	0 	0 	0 	111168 	0.00013389 	
0.322 	270558 	0 	2.85394e-05 	0 	0 	0 	101531 	0.000133929 	
0.323 	270561 	0 	2.72712e-05 	0 	0 	0 	92727.4 	0.000133967 	
0.324 	270564 	0 	2.60591e-05 	0 	0 	0 	84684.7 	0.000134005 	
0.325 	270567 	0 	2.49007e-05 	0 	0 	0 	77337.6 	0.000134041 	
0.326 	270570 	0 	2.37935e-05 	0 	0 	0 	70626.1 	0.000134076 	
0.327 	270573 	0 	2.27354e-05 	0 	0 	0 	64495.6 	0.000134111 	
0.328 	270576 	0 	2.17241e-05 	0 	0 	0 	58895.9 	0.000134145 	
0.329 	270579 	0 	2.07577e-05 	0 	0 	0 	53781.1 	0.000134178 	
0.33 	270582 	0 	1.98341e-05 	0 	0 	0 	49109.5 	0.00013421 	
0.331 	270584 	0 	1.89514e-05 	0 	0 	0 	44842.7 	0.000134242 	
0.332 	270587 	0 	1.81079e-05 	0 	0 	0 	40945.8 	0.000134273 	
0.333 	270590 	0 	1.73018e-05 	0 	0 	0 	37386.8 	0.000134303 	
0.334 	270593 	0 	1.65315e-05 	0 	0 	0 	34136.6 	0.000134332 	
0.335 	270596 	0 	1.57953e-05 	0 	0 	0 	31168.3 	0.000134361 	
0.336 	270599 	0 	1.50919e-05 	0 	0 	0 	28457.6 	0.000134389 	
0.337 	270602 	0 	1.44196e-05 	0 	0 	0 	25982.2 	0.000134417 	
0.338 	270605 	0 	1.37773e-05 	0 	0 	0 	23721.7 	0.000134444 	
0.339 	270608 	0 	1.31635e-05 	0 	0 	0 	21657.6 	0.00013447 	
0.34 	270610 	0 	1.25769e-05 	0 	0 	0 	19772.7 	0.000134496 	
0.341 	270613 	0 	1.20164e-05 	0 	0 	0 	18051.7 	0.000134521 	
0.342 	270616 	0 	1.14809e-05 	0 	0 	0 	16480.2 	0.000134546 	
0.343 	270619 	0 	1.09691e-05 	0 	0 	0 	15045.2 	0.00013457 	
0.344 	270622 	0 	1.04802e-05 	0 	0 	0 	13735.1 	0.000134594 	
0.345 	270625 	0 	1.00129e-05 	0 	0 	0 	12538.8 	0.000134618 	
0.346 	270628 	0 	9.56646e-06 	0 	0 	0 	11446.6 	0.00013464 	
0.347 	270631 	0 	9.13987e-06 	0 	0 	0 	10449.5 	0.000134663 	
0.348 	270634 	0 	8.73227e-06 	0 	0 	0 	9539.02 	0.000134685 	
0.349 	270636 	0 	8.34281e-06 	0 	0 	0 	8707.81 	0.000134706 	
0.35 	270639 	0 	7.97069e-06 	0 	0 	0 	7948.94 	0.000134728 	
0.351 	270642 	0 	7.61514e-06 	0 	0 	0 	7256.13 	0.000134748 	
0.352 	270645 	0 	7.27542e-06 	0 	0 	0 	6623.63 	0.000134769 	
0.353 	270648 	0 	6.95082e-06 	0 	0 	0 	6046.2 	0.000134789 	
0.354 	270651 	0 	6.64069e-06 	0 	0 	0 	5519.06 	0.000134809 	
0.355 	270654 	0 	6.34437e-06 	0 	0 	0 	5037.83 	0.000134828 	
0.356 	270657 	0 	6.06126e-06 	0 	0 	0 	4598.52 	0.000134847 	
0.357 	270660 	0 	5.79076e-06 	0 	0 	0 	4197.48 	0.000134866 	
0.358 	270663 	0 	5.53231e-06 	0 	0 	0 	3831.38 	0.000134884 	
0.359 	270665 	0 	5.28538e-06 	0 	0 	0 	3497.19 	0.000134902 	
0.36 	270668 	0 	5.04946e-06 	0 	0 	0 	3192.12 	0.00013492 	
0.361 	270671 	0 	4.82406e-06 	0 	0 	0 	2913.64 	0.000134937 	
0.362 	270674 	0 	4.60871e-06 	0 	0 	0 	2659.43 	0.000134955 	
0.363 	270677 	0 	4.40296e-06 	0 	0 	0 	2427.39 	0.000134972 	
0.364 	270680 	0 	4.20638e-06 	0 	0 	0 	2215.57 	0.000134988 	
0.365 	270683 	0 	4.01857e-06 	0 	0 	0 	2022.23 	0.000135005 	
0.366 	270686 	0 	3.83914e-06 	0 	0 	0 	1845.74 	0.000135021 	
0.367 	270689 	0 	3.66771e-06 	0 	0 	0 	1684.65 	0.000135037 	
0.368 	270692 	0 	3.50392e-06 	0 	0 	0 	1537.61 	0.000135053 	
0.369 	270695 	0 	3.34745e-06 	0 	0 	0 	1403.39 	0.000135069 	
0.37 	270697 	0 	3.19795e-06 	0 	0 	0 	1280.89 	0.000135084 	
0.371 	270700 	0 	3.05513e-06 	0 	0 	0 	1169.07 	0.000135099 	
0.372 	270703 	0 	2.91868e-06 	0 	0 	0 	1067 	0.000135114 	
0.373 	270706 	0 	2.78832e-06 	0 	0 	0 	973.845 	0.000135129 	
0.374 	270709 	0 	2.66377e-06 	0 	0 	0 	888.816 	0.000135144 	
0.375 	270712 	0 	2.54479e-06 	0 	0 	0 	811.207 	0.000135158 	
0.376 	270715 	0 	2.43111e-06 	0 	0 	0 	740.372 	0.000135172 	
0.377 	270718 	0 	2.32251e-06 	0 	0 	0 	675.718 	0.000135186 	
0.378 	270721 	0 	2.21876e-06 	0 	0 	0 	616.708 	0.0001352 	
0.379 	270724 	0 	2.11964e-06 	0 	0 	0 	562.849 	0.000135214 	
0.38 	270726 	0 	2.02494e-06 	0 	0 	0 	513.692 	0.000135228 	
0.381 	270729 	0 	1.93447e-06 	0 	0 	0 	468.826 	0.000135241 	
0.382 	270732 	0 	1.84804e-06 	0 	0 	0 	427.877 	0.000135254 	
0.383 	270735 	0 	1.76547e-06 	0 	0 	0 	390.503 	0.000135268 	
0.384 	270738 	0 	1.68659e-06 	0 	0 	0 	356.393 	0.000135281 	
0.385 	270741 	0 	1.61123e-06 	0 	0 	0 	325.261 	0.000135294 	
0.386 	270744 	0 	1.53924e-06 	0 	0 	0 	296.847 	0.000135306 	
0.387 	270747 	0 	1.47046e-06 	0 	0 	0 	270.915 	0.000135319 	
0.388 	270750 	0 	1.40475e-06 	0 	0 	0 	247.247 	0.000135332 	
0.389 	270753 	0 	1.34198e-06 	0 	0 	0 	225.647 	0.000135344 	
0.39 	270756 	0 	1.28201e-06 	0 	0 	0 	205.932 	0.000135356 	
0.391 	270759 	0 	1.22472e-06 	0 	0 	0 	187.94 	0.000135369 	
0.392 	270761 	0 	1.16999e-06 	0 	0 	0 	171.519 	0.000135381 	
0.393 	270764 	0 	1.1177e-06 	0 	0 	0 	156.533 	0.000135393 	
0.394 	270767 	0 	1.06775e-06 	0 	0 	0 	142.856 	0.000135405 	
0.395 	270770 	0 	1.02004e-06 	0 	0 	0 	130.373 	0.000135416 	
0.396 	270773 	0 	9.74449e-07 	0 	0 	0 	118.981 	0.000135428 	
0.397 	270776 	0 	9.30899e-07 	0 	0 	0 	108.584 	0.00013544 	
0.398 	270779 	0 	8.89294e-07 	0 	0 	0 	99.0956 	0.000135451 	
0.399 	270782 	0 	8.49549e-07 	0 	0 	0 	90.436 	0.000135462 	
0.4 	270785 	0 	8.11579e-07 	0 	0 	0 	82.533 	0.000135474 	
0.401 	270788 	0 	7.75306e-07 	0 	0 	0 	75.3204 	0.000135485 	
0.402 	270791 	0 	7.40653e-07 	0 	0 	0 	68.738 	0.000135496 	
0.403 	270794 	0 	7.07549e-07 	0 	0 	0 	62.7308 	0.000135507 	
0.404 	270797 	0 	6.75925e-07 	0 	0 	0 	57.2485 	0.000135518 	
0.405 	270799 	0 	6.45713e-07 	0 	0 	0 	52.2452 	0.000135529 	
0.406 	270802 	0 	6.16852e-07 	0 	0 	0 	47.6791 	0.00013554 	
0.407 	270805 	0 	5.8928e-07 	0 	0 	0 	43.512 	0.00013555 	
0.408 	270808 	0 	5.62941e-07 	0 	0 	0 	39.709 	0.000135561 	
0.409 	270811 	0 	5.37778e-07 	0 	0 	0 	36.2384 	0.000135572 	
0.41 	270814 	0 	5.1374e-07 	0 	0 	0 	33.0711 	0.000135582 	
