0 	0 	0 	
0.0199995 	0 	0 	
0.0299995 	0 	0 	
0.0399995 	0 	0 	
0.0499995 	0 	0 	
0.0599995 	0 	0 	
0.0699995 	0 	0 	
0.0799995 	0 	0 	
0.0899995 	0 	0 	
0.0999995 	0 	0 	
0.11 	0 	0 	
0.119999 	0 	0 	
0.129999 	0 	0 	
0.139999 	512.039 	0 	
0.15 	512.039 	0 	
0.159999 	512.039 	0 	
0.169999 	512.039 	0 	
0.18 	512.039 	0 	
0.189999 	512.039 	0 	
0.199999 	512.039 	0 	
0.21 	512.039 	0 	
0.219999 	512.039 	0 	
0.229999 	512.039 	0 	
0.24 	512.039 	0 	
0.25 	512.039 	0 	
0.259999 	512.039 	0 	
0.27 	512.039 	0 	
0.28 	512.039 	0 	
0.29 	512.039 	0 	
0.299999 	512.039 	0 	
0.309999 	512.039 	0 	
0.319999 	512.039 	0 	
0.33 	512.039 	0 	
0.34 	512.039 	0 	
0.35 	512.039 	0 	
0.359999 	512.039 	0 	
0.369999 	512.039 	0 	
0.379999 	512.039 	0 	
0.389999 	512.039 	0 	
0.4 	512.039 	0 	
0.41 	512.039 	0 	
0.42 	512.039 	0 	
0.429999 	512.038 	0 	
0.439999 	512.038 	0 	
0.449999 	512.037 	0 	
0.46 	512.035 	0 	
