0.0304508 	13.8755 	0.0867916 	586.435 	8.28759 	0.0159048 	0.253227 	2.05934 	3.02206e-05 	18.896 	
0.0301092 	13.7785 	0.085306 	581.465 	8.25677 	0.0157344 	0.250715 	2.04088 	3.01198e-05 	18.7386 	
0.0297713 	13.6814 	0.0838124 	576.512 	8.22545 	0.0155621 	0.248222 	2.02224 	3.00171e-05 	18.5817 	
0.029437 	13.5842 	0.0823123 	571.575 	8.19364 	0.0153879 	0.245746 	2.00343 	2.99127e-05 	18.4253 	
0.0291061 	13.4869 	0.080807 	566.654 	8.16136 	0.0152119 	0.243289 	1.98446 	2.98066e-05 	18.2693 	
0.0287786 	13.3895 	0.0792978 	561.749 	8.1286 	0.0150343 	0.240848 	1.96534 	2.96988e-05 	18.1137 	
0.0284543 	13.2921 	0.0777861 	556.859 	8.09539 	0.0148552 	0.238424 	1.94607 	2.95893e-05 	17.9585 	
0.0281331 	13.1945 	0.076273 	551.984 	8.06174 	0.0146746 	0.236016 	1.92666 	2.94782e-05 	17.8037 	
0.0278149 	13.0969 	0.0747599 	547.124 	8.02765 	0.0144927 	0.233624 	1.90713 	2.93656e-05 	17.6494 	
0.0274997 	12.9991 	0.0732479 	542.278 	7.99313 	0.0143097 	0.231247 	1.88748 	2.92514e-05 	17.4954 	
0.0271873 	12.9013 	0.0717384 	537.446 	7.9582 	0.0141256 	0.228885 	1.86772 	2.91358e-05 	17.3418 	
0.0268776 	12.8035 	0.0702324 	532.628 	7.92287 	0.0139405 	0.226537 	1.84785 	2.90187e-05 	17.1886 	
0.0265706 	12.7055 	0.068731 	527.823 	7.88715 	0.0137545 	0.224203 	1.82789 	2.89002e-05 	17.0358 	
0.0262662 	12.6075 	0.0672355 	523.031 	7.85105 	0.0135678 	0.221883 	1.80784 	2.87803e-05 	16.8833 	
0.0259643 	12.5094 	0.0657469 	518.251 	7.81459 	0.0133805 	0.219576 	1.78772 	2.86591e-05 	16.7312 	
