0 	0 	0 	0 	0 	0 	
0.00099995 	1.16959e+29 	2.87593e+30 	0 	0 	4.15823e+30 	
0.00199995 	2.33877e+29 	3.00802e+30 	0 	0 	6.30435e+30 	
0.00299995 	3.50754e+29 	3.06667e+30 	0 	0 	8.04568e+30 	
0.00399995 	4.67591e+29 	3.10549e+30 	0 	0 	9.57432e+30 	
0.00499995 	5.84386e+29 	3.1354e+30 	0 	0 	1.09543e+31 	
0.00599995 	7.01141e+29 	3.15867e+30 	0 	0 	1.21327e+31 	
0.00699995 	8.17855e+29 	3.17426e+30 	0 	0 	1.29753e+31 	
0.00799995 	9.34529e+29 	3.18093e+30 	0 	0 	1.34657e+31 	
0.00899995 	1.05116e+30 	3.18235e+30 	0 	0 	1.37754e+31 	
0.00999995 	1.16775e+30 	3.18275e+30 	0 	0 	1.40035e+31 	
0.0109999 	1.2843e+30 	3.18275e+30 	0 	0 	1.41963e+31 	
0.0119999 	1.40082e+30 	3.18275e+30 	0 	0 	1.43756e+31 	
0.0129999 	1.51729e+30 	3.18275e+30 	0 	0 	1.45507e+31 	
0.0139999 	1.63372e+30 	3.18275e+30 	0 	0 	1.47273e+31 	
0.0149999 	1.7501e+30 	3.18275e+30 	0 	0 	1.49097e+31 	
0.0159999 	1.86645e+30 	3.18275e+30 	0 	0 	1.50995e+31 	
0.0169999 	1.98276e+30 	3.18275e+30 	0 	0 	1.52981e+31 	
0.0179999 	2.09903e+30 	3.18275e+30 	0 	0 	1.55073e+31 	
0.0189999 	2.21526e+30 	3.18275e+30 	0 	0 	1.57295e+31 	
0.0199999 	2.33144e+30 	3.18275e+30 	0 	0 	1.59677e+31 	
0.0209999 	2.44759e+30 	3.18275e+30 	0 	0 	1.6226e+31 	
0.0219999 	2.56369e+30 	3.18275e+30 	0 	0 	1.65109e+31 	
0.0229999 	2.67976e+30 	3.18275e+30 	0 	0 	1.68337e+31 	
0.0239999 	2.79578e+30 	3.18275e+30 	0 	0 	1.72067e+31 	
0.0249999 	2.91177e+30 	3.18275e+30 	0 	0 	1.76347e+31 	
0.0259999 	3.02771e+30 	3.18275e+30 	0 	0 	1.8123e+31 	
0.0269999 	3.14362e+30 	3.18275e+30 	0 	0 	1.86679e+31 	
0.0279999 	3.25948e+30 	3.18275e+30 	0 	0 	1.92486e+31 	
0.0289999 	3.3753e+30 	3.18275e+30 	0 	0 	1.98488e+31 	
0.0299999 	3.49108e+30 	3.18275e+30 	0 	0 	2.0457e+31 	
0.0309999 	3.60683e+30 	3.18275e+30 	0 	0 	2.10646e+31 	
0.0319999 	3.72253e+30 	3.18275e+30 	0 	0 	2.16656e+31 	
0.0329999 	3.83819e+30 	3.18275e+30 	0 	0 	2.22553e+31 	
0.0339999 	3.95381e+30 	3.18275e+30 	0 	0 	2.283e+31 	
0.0349999 	4.0694e+30 	3.18275e+30 	0 	0 	2.33875e+31 	
0.0359999 	4.18494e+30 	3.18275e+30 	0 	0 	2.39258e+31 	
0.0369999 	4.30044e+30 	3.18275e+30 	0 	0 	2.44601e+31 	
0.0379999 	4.4159e+30 	3.18275e+30 	0 	0 	2.49827e+31 	
0.0389999 	4.53132e+30 	3.18275e+30 	0 	0 	2.54837e+31 	
0.0399999 	4.6467e+30 	3.18275e+30 	0 	0 	2.59614e+31 	
0.0409999 	4.76205e+30 	3.18275e+30 	0 	0 	2.64137e+31 	
0.0419999 	4.87735e+30 	3.18275e+30 	0 	0 	2.68422e+31 	
0.0429999 	4.99261e+30 	3.18275e+30 	0 	0 	2.72478e+31 	
0.0439999 	5.10783e+30 	3.18275e+30 	0 	0 	2.76326e+31 	
0.0449999 	5.22301e+30 	3.18275e+30 	0 	0 	2.79966e+31 	
0.0459999 	5.33815e+30 	3.18275e+30 	0 	0 	2.83414e+31 	
0.0469999 	5.45325e+30 	3.18275e+30 	0 	0 	2.86688e+31 	
0.0479999 	5.56831e+30 	3.18275e+30 	0 	0 	2.89802e+31 	
0.0489999 	5.68334e+30 	3.18275e+30 	0 	0 	2.92764e+31 	
0.0499999 	5.79832e+30 	3.18275e+30 	0 	0 	2.95583e+31 	
0.0509999 	5.91326e+30 	3.18275e+30 	0 	0 	2.98268e+31 	
0.0519999 	6.02816e+30 	3.18275e+30 	0 	0 	3.00827e+31 	
0.0529999 	6.14303e+30 	3.18275e+30 	0 	0 	3.03265e+31 	
0.0539999 	6.25785e+30 	3.18275e+30 	0 	0 	3.05592e+31 	
0.0549999 	6.37263e+30 	3.18275e+30 	0 	0 	3.07813e+31 	
0.0559999 	6.48737e+30 	3.18275e+30 	0 	0 	3.09936e+31 	
0.0569999 	6.60208e+30 	3.18275e+30 	0 	0 	3.11965e+31 	
0.0579999 	6.71674e+30 	3.18275e+30 	0 	0 	3.13906e+31 	
