1.17496 	76 	1.28753e+15 	3.3966e+15 	0 	0 	0 	1 	0 	0 	1 	0.4 	
2.34992 	76 	9.01274e+15 	2.37762e+16 	0 	0 	0 	1 	0 	0 	1 	0.4 	
3.52488 	76 	2.44632e+16 	6.45355e+16 	0 	0 	0 	1 	0 	0 	1 	0.4 	
4.69984 	76 	4.76388e+16 	1.25674e+17 	0 	0 	0 	1 	0 	0 	1 	0.4 	
5.8748 	76 	7.85396e+16 	2.07193e+17 	0 	0 	0 	1 	0 	0 	1 	0.4 	
7.04976 	76 	1.17166e+17 	3.09091e+17 	0 	0 	0 	1 	0 	0 	1 	0.4 	
8.22472 	76 	1.63517e+17 	4.31369e+17 	0 	0 	0 	1 	0 	0 	1 	0.4 	
9.39968 	76 	2.17593e+17 	5.74026e+17 	0 	0 	0 	1 	0 	0 	1 	0.4 	
10.5746 	76 	2.79395e+17 	7.37063e+17 	0 	0 	0 	1 	0 	0 	1 	0.4 	
11.7496 	76 	3.48922e+17 	9.20479e+17 	0 	0 	0 	1 	0 	0 	1 	0.4 	
12.9246 	76 	4.26174e+17 	1.12428e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
14.0995 	76 	5.11151e+17 	1.34845e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
15.2745 	76 	6.03854e+17 	1.59301e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
16.4494 	76 	7.04281e+17 	1.85794e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
17.6244 	76 	8.12434e+17 	2.14326e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
18.7994 	76 	9.28312e+17 	2.44895e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
19.9743 	76 	1.05192e+18 	2.77502e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
21.1493 	76 	1.18324e+18 	3.12148e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
22.3242 	76 	1.3223e+18 	3.48831e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
23.4992 	76 	1.46908e+18 	3.87552e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
24.6742 	76 	1.62358e+18 	4.28312e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
25.8491 	76 	1.78581e+18 	4.71109e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
27.0241 	76 	1.95576e+18 	5.15944e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
28.1991 	76 	2.13344e+18 	5.62817e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
29.374 	76 	2.31885e+18 	6.11728e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
30.549 	76 	2.51198e+18 	6.62677e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
31.7239 	76 	2.71283e+18 	7.15664e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
32.8989 	76 	2.92142e+18 	7.70689e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
34.0739 	76 	3.13772e+18 	8.27752e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
35.2488 	76 	3.36175e+18 	8.86853e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
36.4238 	76 	3.59351e+18 	9.47992e+18 	0 	0 	0 	1 	0 	0 	1 	0.4 	
37.5987 	76 	3.83299e+18 	1.01117e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
38.7737 	76 	4.0802e+18 	1.07638e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
39.9487 	76 	4.33513e+18 	1.14364e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
41.1236 	76 	4.59778e+18 	1.21293e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
42.2986 	76 	4.86817e+18 	1.28426e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
43.4735 	76 	5.14627e+18 	1.35762e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
44.6485 	76 	5.43211e+18 	1.43303e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
45.8235 	76 	5.72566e+18 	1.51047e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
46.9984 	76 	6.02695e+18 	1.58995e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
48.1734 	76 	6.33596e+18 	1.67147e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
49.3483 	76 	6.65269e+18 	1.75502e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
50.5233 	76 	6.97715e+18 	1.84062e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
51.6983 	76 	7.30933e+18 	1.92825e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
52.8732 	76 	7.64924e+18 	2.01792e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
54.0482 	76 	7.99688e+18 	2.10963e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
55.2231 	76 	8.35223e+18 	2.20338e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
56.3981 	76 	8.71532e+18 	2.29916e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
57.5731 	76 	9.08613e+18 	2.39698e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
58.748 	76 	9.46466e+18 	2.49684e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
59.923 	76 	9.85092e+18 	2.59874e+19 	0 	0 	0 	1 	0 	0 	1 	0.4 	
